Entity,Code,Year,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",World Bank's income classification,"Deaths that are from all causes attributed to smoking, in both sexes aged all ages",Year
Myanmar,MMR,2011,62877.746,Low-income countries,60038.74,2019
Myanmar,MMR,2012,61999.668,Low-income countries,60038.74,2019
Myanmar,MMR,2013,61510.008,Low-income countries,60038.74,2019
Myanmar,MMR,2014,60933.844,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2015,60594.848,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2016,60386.723,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2017,60118.83,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2018,59960.34,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2019,60038.74,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,1987,,Low-income countries,60038.74,2019
Myanmar,MMR,1988,,Low-income countries,60038.74,2019
Myanmar,MMR,1989,,Low-income countries,60038.74,2019
Myanmar,MMR,2020,,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2021,,Lower-middle-income countries,60038.74,2019
Myanmar,MMR,2022,,Lower-middle-income countries,60038.74,2019
Namibia,NAM,1990,1005.9537,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1991,1022.12683,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1992,1046.2972,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1993,1065.689,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1994,1099.2706,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1995,1131.6173,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1996,1159.6017,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1997,1190.8531,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1998,1230.0183,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,1999,1273.912,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2000,1321.0023,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2001,1325.9597,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2002,1354.7272,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2003,1355.6493,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2004,1335.5643,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2005,1305.6615,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2006,1261.0098,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2007,1221.4313,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2008,1191.4846,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2009,1173.8003,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2010,1164.5837,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2011,1138.0565,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2012,1130.1589,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2013,1130.6469,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2014,1136.4784,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2015,1144.2561,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2016,1149.993,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2017,1152.0696,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2018,1152.6831,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2019,1149.8127,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,1989,,Lower-middle-income countries,1149.8127,2019
Namibia,NAM,2020,,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2021,,Upper-middle-income countries,1149.8127,2019
Namibia,NAM,2022,,Upper-middle-income countries,1149.8127,2019
Nauru,NRU,1990,11.339679,,11.126723,2019
Nauru,NRU,1991,11.426371,,11.126723,2019
Nauru,NRU,1992,11.553529,,11.126723,2019
Nauru,NRU,1993,11.595792,,11.126723,2019
Nauru,NRU,1994,11.746297,,11.126723,2019
Nauru,NRU,1995,12.038681,,11.126723,2019
Nauru,NRU,1996,12.349523,,11.126723,2019
Nauru,NRU,1997,12.689271,,11.126723,2019
Nauru,NRU,1998,12.942704,,11.126723,2019
Nauru,NRU,1999,13.165713,,11.126723,2019
Nauru,NRU,2000,13.283302,,11.126723,2019
Nauru,NRU,2001,13.523051,,11.126723,2019
Nauru,NRU,2002,13.615203,,11.126723,2019
Nauru,NRU,2003,13.612095,,11.126723,2019
Nauru,NRU,2004,13.547808,,11.126723,2019
Nauru,NRU,2005,13.450555,,11.126723,2019
Nauru,NRU,2006,13.337684,,11.126723,2019
Nauru,NRU,2007,13.308074,,11.126723,2019
Nauru,NRU,2008,13.148997,,11.126723,2019
Nauru,NRU,2009,12.972816,,11.126723,2019
Nauru,NRU,2010,12.68241,,11.126723,2019
Nauru,NRU,2011,12.397721,,11.126723,2019
Nauru,NRU,2012,12.189528,,11.126723,2019
Nauru,NRU,2013,11.913137,,11.126723,2019
Nauru,NRU,2014,11.604332,,11.126723,2019
Nauru,NRU,2015,11.409308,High-income countries,11.126723,2019
Nauru,NRU,2016,11.239661,Upper-middle-income countries,11.126723,2019
Nauru,NRU,2017,11.13559,Upper-middle-income countries,11.126723,2019
Nauru,NRU,2018,11.110909,Upper-middle-income countries,11.126723,2019
Nauru,NRU,2019,11.126723,High-income countries,11.126723,2019
Nauru,NRU,2020,,High-income countries,11.126723,2019
Nauru,NRU,2021,,High-income countries,11.126723,2019
Nauru,NRU,2022,,High-income countries,11.126723,2019
Nepal,NPL,1990,19908.129,Low-income countries,34201.242,2019
Nepal,NPL,1991,20209.75,Low-income countries,34201.242,2019
Nepal,NPL,1992,20392.838,Low-income countries,34201.242,2019
Nepal,NPL,1993,20896.166,Low-income countries,34201.242,2019
Nepal,NPL,1994,21125.652,Low-income countries,34201.242,2019
Nepal,NPL,1995,21393.24,Low-income countries,34201.242,2019
Nepal,NPL,1996,21485.418,Low-income countries,34201.242,2019
Nepal,NPL,1997,21817.89,Low-income countries,34201.242,2019
Nepal,NPL,1998,22087.135,Low-income countries,34201.242,2019
Nepal,NPL,1999,22326.479,Low-income countries,34201.242,2019
Nepal,NPL,2000,22715.412,Low-income countries,34201.242,2019
Nepal,NPL,2001,22957.736,Low-income countries,34201.242,2019
Nepal,NPL,2002,23277.576,Low-income countries,34201.242,2019
Nepal,NPL,2003,23750.428,Low-income countries,34201.242,2019
Nepal,NPL,2004,24474.836,Low-income countries,34201.242,2019
Nepal,NPL,2005,25243.754,Low-income countries,34201.242,2019
Nepal,NPL,2006,26177.893,Low-income countries,34201.242,2019
Nepal,NPL,2007,27118.861,Low-income countries,34201.242,2019
Nepal,NPL,2008,27964.318,Low-income countries,34201.242,2019
Nepal,NPL,2009,28814.201,Low-income countries,34201.242,2019
Nepal,NPL,2010,29621.63,Low-income countries,34201.242,2019
Nepal,NPL,2011,30698.15,Low-income countries,34201.242,2019
Nepal,NPL,2012,31583.188,Low-income countries,34201.242,2019
Nepal,NPL,2013,32303.975,Low-income countries,34201.242,2019
Nepal,NPL,2014,32739.438,Low-income countries,34201.242,2019
Nepal,NPL,2015,33276.496,Low-income countries,34201.242,2019
Nepal,NPL,2016,33550.12,Low-income countries,34201.242,2019
Nepal,NPL,2017,33807.766,Low-income countries,34201.242,2019
Nepal,NPL,2018,34069.727,Low-income countries,34201.242,2019
Nepal,NPL,2019,34201.242,Lower-middle-income countries,34201.242,2019
Nepal,NPL,1987,,Low-income countries,34201.242,2019
Nepal,NPL,1988,,Low-income countries,34201.242,2019
Nepal,NPL,1989,,Low-income countries,34201.242,2019
Nepal,NPL,2020,,Lower-middle-income countries,34201.242,2019
Nepal,NPL,2021,,Lower-middle-income countries,34201.242,2019
Nepal,NPL,2022,,Lower-middle-income countries,34201.242,2019
Netherlands,NLD,1990,36807.508,High-income countries,31530,2019
Netherlands,NLD,1991,36486.598,High-income countries,31530,2019
Netherlands,NLD,1992,36254.08,High-income countries,31530,2019
Netherlands,NLD,1993,36723.89,High-income countries,31530,2019
Netherlands,NLD,1994,35917.527,High-income countries,31530,2019
Netherlands,NLD,1995,35679.89,High-income countries,31530,2019
Netherlands,NLD,1996,35530.527,High-income countries,31530,2019
Netherlands,NLD,1997,34790.996,High-income countries,31530,2019
Netherlands,NLD,1998,34413.973,High-income countries,31530,2019
Netherlands,NLD,1999,34139.984,High-income countries,31530,2019
Netherlands,NLD,2000,33454.316,High-income countries,31530,2019
Netherlands,NLD,2001,32767.486,High-income countries,31530,2019
Netherlands,NLD,2002,32149.738,High-income countries,31530,2019
Netherlands,NLD,2003,31015.9,High-income countries,31530,2019
Netherlands,NLD,2004,30443.451,High-income countries,31530,2019
Netherlands,NLD,2005,29937.158,High-income countries,31530,2019
Netherlands,NLD,2006,29569.127,High-income countries,31530,2019
Netherlands,NLD,2007,29215.459,High-income countries,31530,2019
Netherlands,NLD,2008,29206.691,High-income countries,31530,2019
Netherlands,NLD,2009,29164.902,High-income countries,31530,2019
Netherlands,NLD,2010,29218.715,High-income countries,31530,2019
Netherlands,NLD,2011,29178.887,High-income countries,31530,2019
Netherlands,NLD,2012,29530.518,High-income countries,31530,2019
Netherlands,NLD,2013,29537.482,High-income countries,31530,2019
Netherlands,NLD,2014,29319.43,High-income countries,31530,2019
Netherlands,NLD,2015,29948.045,High-income countries,31530,2019
Netherlands,NLD,2016,30312.166,High-income countries,31530,2019
Netherlands,NLD,2017,30692.508,High-income countries,31530,2019
Netherlands,NLD,2018,31123.627,High-income countries,31530,2019
Netherlands,NLD,2019,31530,High-income countries,31530,2019
Netherlands,NLD,1987,,High-income countries,31530,2019
Netherlands,NLD,1988,,High-income countries,31530,2019
Netherlands,NLD,1989,,High-income countries,31530,2019
Netherlands,NLD,2020,,High-income countries,31530,2019
Netherlands,NLD,2021,,High-income countries,31530,2019
Netherlands,NLD,2022,,High-income countries,31530,2019
Netherlands Antilles,ANT,1987,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1988,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1989,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1990,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1991,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1992,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1993,,Upper-middle-income countries,,
Netherlands Antilles,ANT,1994,,High-income countries,,
Netherlands Antilles,ANT,1995,,High-income countries,,
Netherlands Antilles,ANT,1996,,High-income countries,,
Netherlands Antilles,ANT,1997,,High-income countries,,
Netherlands Antilles,ANT,1998,,High-income countries,,
Netherlands Antilles,ANT,1999,,High-income countries,,
Netherlands Antilles,ANT,2000,,High-income countries,,
Netherlands Antilles,ANT,2001,,High-income countries,,
Netherlands Antilles,ANT,2002,,High-income countries,,
Netherlands Antilles,ANT,2003,,High-income countries,,
Netherlands Antilles,ANT,2004,,High-income countries,,
Netherlands Antilles,ANT,2005,,High-income countries,,
Netherlands Antilles,ANT,2006,,High-income countries,,
Netherlands Antilles,ANT,2007,,High-income countries,,
Netherlands Antilles,ANT,2008,,High-income countries,,
Netherlands Antilles,ANT,2009,,High-income countries,,
New Caledonia,NCL,1987,,Upper-middle-income countries,,
New Caledonia,NCL,1988,,Upper-middle-income countries,,
New Caledonia,NCL,1989,,Upper-middle-income countries,,
New Caledonia,NCL,1990,,Upper-middle-income countries,,
New Caledonia,NCL,1991,,Upper-middle-income countries,,
New Caledonia,NCL,1992,,Upper-middle-income countries,,
New Caledonia,NCL,1993,,Upper-middle-income countries,,
New Caledonia,NCL,1994,,Upper-middle-income countries,,
New Caledonia,NCL,1995,,High-income countries,,
New Caledonia,NCL,1996,,High-income countries,,
New Caledonia,NCL,1997,,High-income countries,,
New Caledonia,NCL,1998,,High-income countries,,
New Caledonia,NCL,1999,,High-income countries,,
New Caledonia,NCL,2000,,High-income countries,,
New Caledonia,NCL,2001,,High-income countries,,
New Caledonia,NCL,2002,,High-income countries,,
New Caledonia,NCL,2003,,High-income countries,,
New Caledonia,NCL,2004,,High-income countries,,
New Caledonia,NCL,2005,,High-income countries,,
New Caledonia,NCL,2006,,High-income countries,,
New Caledonia,NCL,2007,,High-income countries,,
New Caledonia,NCL,2008,,High-income countries,,
New Caledonia,NCL,2009,,High-income countries,,
New Caledonia,NCL,2010,,High-income countries,,
New Caledonia,NCL,2011,,High-income countries,,
New Caledonia,NCL,2012,,High-income countries,,
New Caledonia,NCL,2013,,High-income countries,,
New Caledonia,NCL,2014,,High-income countries,,
New Caledonia,NCL,2015,,High-income countries,,
New Caledonia,NCL,2016,,High-income countries,,
New Caledonia,NCL,2017,,High-income countries,,
New Caledonia,NCL,2018,,High-income countries,,
New Caledonia,NCL,2019,,High-income countries,,
New Caledonia,NCL,2020,,High-income countries,,
New Caledonia,NCL,2021,,High-income countries,,
New Caledonia,NCL,2022,,High-income countries,,
New Zealand,NZL,1990,6197.893,High-income countries,4791.743,2019
New Zealand,NZL,1991,6084.051,High-income countries,4791.743,2019
New Zealand,NZL,1992,6087.5195,High-income countries,4791.743,2019
New Zealand,NZL,1993,6041.047,High-income countries,4791.743,2019
New Zealand,NZL,1994,5890.295,High-income countries,4791.743,2019
New Zealand,NZL,1995,5907.6797,High-income countries,4791.743,2019
New Zealand,NZL,1996,5793.3467,High-income countries,4791.743,2019
New Zealand,NZL,1997,5608.4053,High-income countries,4791.743,2019
New Zealand,NZL,1998,5371.1343,High-income countries,4791.743,2019
New Zealand,NZL,1999,5351.315,High-income countries,4791.743,2019
New Zealand,NZL,2000,5182.4575,High-income countries,4791.743,2019
New Zealand,NZL,2001,5139.587,High-income countries,4791.743,2019
New Zealand,NZL,2002,5028.3286,High-income countries,4791.743,2019
New Zealand,NZL,2003,4940.7573,High-income countries,4791.743,2019
New Zealand,NZL,2004,4848.0986,High-income countries,4791.743,2019
New Zealand,NZL,2005,4701.059,High-income countries,4791.743,2019
New Zealand,NZL,2006,4650.2476,High-income countries,4791.743,2019
New Zealand,NZL,2007,4663.5337,High-income countries,4791.743,2019
New Zealand,NZL,2008,4644.3735,High-income countries,4791.743,2019
New Zealand,NZL,2009,4583.5464,High-income countries,4791.743,2019
New Zealand,NZL,2010,4517.3438,High-income countries,4791.743,2019
New Zealand,NZL,2011,4540.8984,High-income countries,4791.743,2019
New Zealand,NZL,2012,4524.4873,High-income countries,4791.743,2019
New Zealand,NZL,2013,4476.843,High-income countries,4791.743,2019
New Zealand,NZL,2014,4522.452,High-income countries,4791.743,2019
New Zealand,NZL,2015,4498.151,High-income countries,4791.743,2019
New Zealand,NZL,2016,4485.738,High-income countries,4791.743,2019
New Zealand,NZL,2017,4501.356,High-income countries,4791.743,2019
New Zealand,NZL,2018,4712.619,High-income countries,4791.743,2019
New Zealand,NZL,2019,4791.743,High-income countries,4791.743,2019
New Zealand,NZL,1987,,High-income countries,4791.743,2019
New Zealand,NZL,1988,,High-income countries,4791.743,2019
New Zealand,NZL,1989,,High-income countries,4791.743,2019
New Zealand,NZL,2020,,High-income countries,4791.743,2019
New Zealand,NZL,2021,,High-income countries,4791.743,2019
New Zealand,NZL,2022,,High-income countries,4791.743,2019
Nicaragua,NIC,1990,806.19183,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,1991,918.60693,Low-income countries,1645.0736,2019
Nicaragua,NIC,1992,927.6816,Low-income countries,1645.0736,2019
Nicaragua,NIC,1993,962.16095,Low-income countries,1645.0736,2019
Nicaragua,NIC,1994,993.0038,Low-income countries,1645.0736,2019
Nicaragua,NIC,1995,1075.9285,Low-income countries,1645.0736,2019
Nicaragua,NIC,1996,1116.1788,Low-income countries,1645.0736,2019
Nicaragua,NIC,1997,1061.1447,Low-income countries,1645.0736,2019
Nicaragua,NIC,1998,1028.8339,Low-income countries,1645.0736,2019
Nicaragua,NIC,1999,1053.4913,Low-income countries,1645.0736,2019
Nicaragua,NIC,2000,1031.1116,Low-income countries,1645.0736,2019
Nicaragua,NIC,2001,1056.1337,Low-income countries,1645.0736,2019
Nicaragua,NIC,2002,1112.582,Low-income countries,1645.0736,2019
Nicaragua,NIC,2003,1168.8394,Low-income countries,1645.0736,2019
Nicaragua,NIC,2004,1188.4429,Low-income countries,1645.0736,2019
Nicaragua,NIC,2005,1255.0311,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2006,1197.127,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2007,1254.9841,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2008,1300.3634,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2009,1306.4138,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2010,1302.5555,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2011,1349.8038,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2012,1387.5205,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2013,1414.8455,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2014,1444.6626,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2015,1434.8344,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2016,1522.7133,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2017,1540.5819,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2018,1599.3043,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2019,1645.0736,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,1987,,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,1988,,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,1989,,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2020,,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2021,,Lower-middle-income countries,1645.0736,2019
Nicaragua,NIC,2022,,Lower-middle-income countries,1645.0736,2019
Niger,NER,1990,753.7291,Low-income countries,1981.5424,2019
Niger,NER,1991,760.258,Low-income countries,1981.5424,2019
Niger,NER,1992,785.917,Low-income countries,1981.5424,2019
Niger,NER,1993,815.16693,Low-income countries,1981.5424,2019
Niger,NER,1994,829.4386,Low-income countries,1981.5424,2019
Niger,NER,1995,861.91315,Low-income countries,1981.5424,2019
Niger,NER,1996,868.53394,Low-income countries,1981.5424,2019
Niger,NER,1997,902.7901,Low-income countries,1981.5424,2019
Niger,NER,1998,936.9422,Low-income countries,1981.5424,2019
Niger,NER,1999,975.52374,Low-income countries,1981.5424,2019
Niger,NER,2000,1019.3985,Low-income countries,1981.5424,2019
Niger,NER,2001,1068.0698,Low-income countries,1981.5424,2019
Niger,NER,2002,1102.0293,Low-income countries,1981.5424,2019
Niger,NER,2003,1150.5961,Low-income countries,1981.5424,2019
Niger,NER,2004,1162.252,Low-income countries,1981.5424,2019
Niger,NER,2005,1203.8958,Low-income countries,1981.5424,2019
